date,Sector,ETF,total_actions,changed_actions,no_change_actions,avg_target_revision_pct,median_target_revision_pct,unique_brokers,unique_tickers,change_rate
2023-07-12,Communication Services,XLC.US,5,4,1,8.497134149115226,3.3707865168539324,4,4,0.8
2023-07-12,Consumer Discretionary,XLY.US,5,5,0,16.646474118529635,16.0,4,4,1.0
2023-07-12,Healthcare,XLV.US,2,1,1,4.330708661417323,4.330708661417323,2,2,0.5
2023-07-12,Industrials,XLI.US,1,1,0,8.695652173913043,8.695652173913043,1,1,1.0
2023-07-12,Technology,XLK.US,5,3,2,7.001682085786375,2.0114942528735633,5,5,0.6
2023-07-13,Communication Services,XLC.US,9,7,2,6.745479697607356,6.231003039513677,5,7,0.7777777777777778
2023-07-13,Consumer Discretionary,XLY.US,5,2,3,2.871621621621622,2.871621621621622,5,4,0.4
2023-07-13,Consumer Staples,XLP.US,1,1,0,-4.285714285714286,-4.285714285714286,1,1,1.0
2023-07-13,Industrials,XLI.US,3,2,1,-0.05567318925233633,-0.05567318925233633,2,3,0.6666666666666666
2023-07-13,Technology,XLK.US,9,7,2,5.270678598151644,0.0,4,8,0.7777777777777778
2023-07-14,Communication Services,XLC.US,2,0,2,0.0,0.0,1,2,0.0
2023-07-14,Consumer Discretionary,XLY.US,3,1,2,5.128205128205129,0.0,1,3,0.3333333333333333
2023-07-14,Consumer Staples,XLP.US,7,6,1,1.719844178058824,1.4634146341463417,6,2,0.8571428571428571
2023-07-14,Industrials,XLI.US,8,7,1,5.1282342118974995,5.25687727672403,8,2,0.875
2023-07-14,Technology,XLK.US,8,4,4,7.735315412553044,7.658190419869902,5,8,0.5
2023-07-17,Communication Services,XLC.US,9,7,2,,,6,6,0.7777777777777778
2023-07-17,Consumer Discretionary,XLY.US,3,1,2,0.0,0.0,1,2,0.3333333333333333
2023-07-17,Consumer Staples,XLP.US,1,1,0,0.0,0.0,1,1,1.0
2023-07-17,Healthcare,XLV.US,2,1,1,0.0,0.0,2,2,0.5
2023-07-17,Industrials,XLI.US,3,3,0,,,3,3,1.0
2023-07-17,Technology,XLK.US,12,12,0,,,6,10,1.0
2023-07-18,Communication Services,XLC.US,5,5,0,12.912558802565929,16.666666666666664,4,3,1.0
2023-07-18,Consumer Discretionary,XLY.US,1,1,0,0.0,0.0,1,1,1.0
2023-07-18,Industrials,XLI.US,2,1,1,6.790123456790123,6.790123456790123,1,1,0.5
2023-07-18,Technology,XLK.US,22,13,9,6.67561335593017,4.333333333333334,6,18,0.5909090909090909
2023-07-19,Communication Services,XLC.US,3,3,0,24.24232463348892,28.30188679245283,3,2,1.0
2023-07-19,Consumer Discretionary,XLY.US,4,3,1,2.888248847926267,2.4193548387096775,3,3,0.75
2023-07-19,Healthcare,XLV.US,2,1,1,7.636887608069164,7.636887608069164,1,1,0.5
2023-07-19,Industrials,XLI.US,1,1,0,13.043478260869565,13.043478260869565,1,1,1.0
2023-07-19,Technology,XLK.US,13,7,6,13.301137759729091,10.263157894736842,7,8,0.5384615384615384
2023-07-19,Utilities,XLU.US,1,1,0,-5.333333333333334,-5.333333333333334,1,1,1.0
2023-07-20,Communication Services,XLC.US,19,11,8,7.055672532556809,2.5101010101010104,14,4,0.5789473684210527
2023-07-20,Consumer Discretionary,XLY.US,8,3,5,4.510187535250987,2.9166666666666665,7,2,0.375
2023-07-20,Consumer Staples,XLP.US,1,1,0,-2.564102564102564,-2.564102564102564,1,1,1.0
2023-07-20,Healthcare,XLV.US,1,0,1,0.0,0.0,0,1,0.0
2023-07-20,Technology,XLK.US,29,17,12,10.917865231922272,10.526315789473683,10,17,0.5862068965517241
2023-07-21,Communication Services,XLC.US,12,11,1,7.420019456604822,4.7686053783614755,6,5,0.9166666666666666
2023-07-21,Consumer Discretionary,XLY.US,5,2,3,5.252678583034276,3.535353535353535,4,3,0.4
2023-07-21,Healthcare,XLV.US,12,9,3,8.30069511357163,5.671245892553149,7,3,0.75
2023-07-21,Technology,XLK.US,4,3,1,15.133392999961917,18.17001180637544,2,4,0.75
2023-07-21,Utilities,XLU.US,2,0,2,0.0,0.0,1,2,0.0
2023-07-24,Communication Services,XLC.US,4,4,0,,,3,4,1.0
2023-07-24,Consumer Discretionary,XLY.US,3,2,1,0.0,0.0,2,3,0.6666666666666666
2023-07-24,Financials,XLF.US,2,1,1,0.0,0.0,1,1,0.5
2023-07-24,Healthcare,XLV.US,10,6,4,0.0,0.0,3,5,0.6
2023-07-24,Industrials,XLI.US,2,2,0,0.0,0.0,1,2,1.0
2023-07-24,Technology,XLK.US,10,9,1,0.0,0.0,7,10,0.9
2023-07-25,Communication Services,XLC.US,3,3,0,11.953703703703704,6.0,3,2,1.0
2023-07-25,Consumer Discretionary,XLY.US,5,3,2,2.3443339765981874,1.4925373134328357,3,4,0.6
2023-07-25,Consumer Staples,XLP.US,4,2,2,-0.14901823281907411,2.4193548387096775,4,3,0.5
2023-07-25,Healthcare,XLV.US,5,1,4,0.0,0.0,3,3,0.2
2023-07-25,Technology,XLK.US,18,11,7,6.1312095375499815,1.8867924528301887,10,13,0.6111111111111112
2023-07-26,Communication Services,XLC.US,26,25,1,13.068321049815587,9.285714285714285,23,3,0.9615384615384616
2023-07-26,Healthcare,XLV.US,5,4,1,2.044869696269627,0.0,5,1,0.8
2023-07-26,Industrials,XLI.US,3,3,0,7.293865293865294,7.142857142857142,3,1,1.0
2023-07-26,Technology,XLK.US,24,16,8,6.616920585593358,3.5203789920771054,16,4,0.6666666666666666
2023-07-27,Communication Services,XLC.US,23,20,3,13.747597434915752,12.227046991589928,22,2,0.8695652173913043
2023-07-27,Consumer Discretionary,XLY.US,12,7,5,1.219028362144367,0.0,10,2,0.5833333333333334
2023-07-27,Healthcare,XLV.US,10,7,3,5.890761668504277,4.978354978354979,6,3,0.7
2023-07-27,Industrials,XLI.US,6,4,2,10.316762700227592,11.825075834175935,5,2,0.6666666666666666
2023-07-27,Technology,XLK.US,23,17,6,8.928970217721343,4.761904761904762,18,5,0.7391304347826086
2023-07-28,Communication Services,XLC.US,12,11,1,7.638408594121099,8.695652173913043,10,2,0.9166666666666666
2023-07-28,Consumer Discretionary,XLY.US,4,4,0,1.5760394122857484,1.6145339652448658,4,1,1.0
2023-07-28,Consumer Staples,XLP.US,5,4,1,3.3037978904149425,3.896103896103896,5,1,0.8
2023-07-28,Healthcare,XLV.US,8,7,1,8.364832699565005,10.357142857142858,8,1,0.875
2023-07-28,Technology,XLK.US,31,20,11,11.92900036965423,14.285714285714285,18,6,0.6451612903225806
2023-07-28,Utilities,XLU.US,1,1,0,-1.36986301369863,-1.36986301369863,1,1,1.0
2023-07-31,Communication Services,XLC.US,11,9,2,0.0,0.0,8,3,0.8181818181818182
2023-07-31,Consumer Discretionary,XLY.US,5,5,0,,,5,4,1.0
2023-07-31,Consumer Staples,XLP.US,2,2,0,,,2,2,1.0
2023-07-31,Healthcare,XLV.US,4,2,2,0.0,0.0,4,2,0.5
2023-07-31,Technology,XLK.US,11,8,3,0.0,0.0,6,10,0.7272727272727273
2023-08-01,Communication Services,XLC.US,5,4,1,4.122663519509783,0.0,5,4,0.8
2023-08-01,Consumer Discretionary,XLY.US,3,3,0,8.596894767107532,8.596894767107532,3,2,1.0
2023-08-01,Healthcare,XLV.US,6,3,3,-2.614156751013463,-1.550387596899225,3,1,0.5
2023-08-01,Technology,XLK.US,6,4,2,6.443355119825708,7.107843137254902,4,5,0.6666666666666666
2023-08-02,Communication Services,XLC.US,14,10,4,5.2713628916596145,1.464405160057334,10,4,0.7142857142857143
2023-08-02,Consumer Discretionary,XLY.US,11,4,7,1.3192797491577979,0.0,6,2,0.36363636363636365
2023-08-02,Consumer Staples,XLP.US,2,2,0,6.94619588062211,6.94619588062211,2,2,1.0
2023-08-02,Healthcare,XLV.US,16,10,6,0.9186803502045116,0.5194805194805194,9,2,0.625
2023-08-02,Industrials,XLI.US,1,0,1,8.955223880597014,8.955223880597014,1,1,0.0
2023-08-02,Technology,XLK.US,14,9,5,7.6799795011508465,3.5259809119830328,8,7,0.6428571428571429
2023-08-03,Communication Services,XLC.US,8,7,1,11.03777416016193,13.291666666666668,7,2,0.875
2023-08-03,Consumer Discretionary,XLY.US,1,1,0,13.274336283185843,13.274336283185843,1,1,1.0
2023-08-03,Consumer Staples,XLP.US,5,4,1,7.801322343695224,9.090909090909092,5,1,0.8
2023-08-03,Financials,XLF.US,10,7,3,-5.128180234691652,-5.263157894736842,7,1,0.7
2023-08-03,Industrials,XLI.US,7,5,2,4.200618529870231,3.8461538461538463,6,1,0.7142857142857143
2023-08-03,Technology,XLK.US,22,15,7,7.086503295182706,4.477611940298507,17,5,0.6818181818181818
2023-08-03,Utilities,XLU.US,1,1,0,-2.1739130434782608,-2.1739130434782608,1,1,1.0
2023-08-04,Communication Services,XLC.US,1,1,0,17.5,17.5,1,1,1.0
2023-08-04,Consumer Discretionary,XLY.US,32,31,1,14.49495161936545,12.987012987012985,24,3,0.96875
2023-08-04,Consumer Staples,XLP.US,3,2,1,0.720899470899471,0.0,3,2,0.6666666666666666
2023-08-04,Healthcare,XLV.US,9,7,2,1.4561621266052844,1.2048192771084338,5,3,0.7777777777777778
2023-08-04,Industrials,XLI.US,1,1,0,3.9301310043668125,3.9301310043668125,1,1,1.0
2023-08-04,Technology,XLK.US,47,32,15,2.561166226394181,0.0,22,9,0.6808510638297872
2023-08-07,Consumer Discretionary,XLY.US,7,5,2,0.0,0.0,5,3,0.7142857142857143
2023-08-07,Consumer Staples,XLP.US,2,1,1,0.0,0.0,2,1,0.5
2023-08-07,Healthcare,XLV.US,8,7,1,0.0,0.0,8,3,0.875
2023-08-07,Technology,XLK.US,9,6,3,0.0,0.0,5,6,0.6666666666666666
2023-08-08,Consumer Discretionary,XLY.US,1,1,0,2.2556390977443606,2.2556390977443606,1,1,1.0
2023-08-08,Healthcare,XLV.US,6,5,1,-4.1310371259538705,-3.8600288600288604,6,2,0.8333333333333334
2023-08-08,Technology,XLK.US,14,6,8,4.9375350205015565,0.0,10,3,0.42857142857142855
2023-08-09,Communication Services,XLC.US,4,3,1,6.3922580610673965,5.362641122134793,3,1,0.75
2023-08-09,Consumer Discretionary,XLY.US,2,2,0,23.973727422003282,23.973727422003282,2,2,1.0
2023-08-09,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2023-08-09,Technology,XLK.US,11,8,3,-1.8485428503909764,0.0,8,3,0.7272727272727273
2023-08-10,Communication Services,XLC.US,12,5,7,7.404626623376623,0.0,6,3,0.4166666666666667
2023-08-10,Consumer Discretionary,XLY.US,1,0,1,0.0,0.0,0,1,0.0
2023-08-10,Consumer Staples,XLP.US,2,0,2,0.0,0.0,1,1,0.0
2023-08-10,Healthcare,XLV.US,7,5,2,-9.232015320308722,-11.11111111111111,6,1,0.7142857142857143
2023-08-10,Technology,XLK.US,2,0,2,0.0,0.0,1,1,0.0
2023-08-11,Communication Services,XLC.US,2,1,1,10.975609756097562,10.975609756097562,2,2,0.5
2023-08-11,Consumer Discretionary,XLY.US,1,1,0,4.545454545454546,4.545454545454546,1,1,1.0
2023-08-11,Healthcare,XLV.US,1,1,0,-5.092592592592593,-5.092592592592593,1,1,1.0
2023-08-11,Technology,XLK.US,3,2,1,24.990647212869433,6.790123456790123,2,3,0.6666666666666666
2023-08-14,Consumer Discretionary,XLY.US,2,2,0,,,2,2,1.0
2023-08-14,Healthcare,XLV.US,3,3,0,,,2,2,1.0
2023-08-14,Technology,XLK.US,8,7,1,0.0,0.0,6,6,0.875
2023-08-15,Consumer Discretionary,XLY.US,1,1,0,5.737704918032787,5.737704918032787,1,1,1.0
2023-08-15,Healthcare,XLV.US,1,0,1,0.0,0.0,1,1,0.0
2023-08-15,Technology,XLK.US,6,3,3,11.21438347642155,11.11111111111111,5,4,0.5
2023-08-16,Communication Services,XLC.US,2,0,2,-3.3333333333333335,-3.3333333333333335,1,2,0.0
2023-08-16,Healthcare,XLV.US,2,1,1,-2.5,-2.5,2,2,0.5
2023-08-16,Technology,XLK.US,7,5,2,5.0058516712870835,4.724409448818897,5,5,0.7142857142857143
2023-08-17,Consumer Discretionary,XLY.US,5,2,3,-4.642857142857143,0.0,3,2,0.4
2023-08-17,Healthcare,XLV.US,1,0,1,0.0,0.0,0,1,0.0
2023-08-17,Industrials,XLI.US,2,2,0,8.727881396461022,8.727881396461022,2,2,1.0
2023-08-17,Technology,XLK.US,28,15,13,4.207540580397192,2.4259259259259256,16,9,0.5357142857142857
2023-08-18,Communication Services,XLC.US,3,1,2,0.0,0.0,3,2,0.3333333333333333
2023-08-18,Consumer Discretionary,XLY.US,17,11,6,2.5000300626514087,2.2556390977443606,12,3,0.6470588235294118
2023-08-18,Healthcare,XLV.US,1,0,1,0.0,0.0,1,1,0.0
2023-08-18,Technology,XLK.US,4,4,0,13.122184554832957,10.662177328843995,3,4,1.0
2023-08-21,Communication Services,XLC.US,1,0,1,,,0,1,0.0
2023-08-21,Healthcare,XLV.US,7,4,3,0.0,0.0,7,2,0.5714285714285714
2023-08-21,Technology,XLK.US,24,18,6,0.0,0.0,20,4,0.75
2023-08-22,Communication Services,XLC.US,1,1,0,6.0606060606060606,6.0606060606060606,1,1,1.0
2023-08-22,Consumer Discretionary,XLY.US,2,2,0,,,2,2,1.0
2023-08-22,Financials,XLF.US,1,1,0,11.11111111111111,11.11111111111111,1,1,1.0
2023-08-22,Industrials,XLI.US,2,2,0,12.618083670715249,12.618083670715249,1,2,1.0
2023-08-22,Technology,XLK.US,22,12,10,0.09236193357546073,0.0,11,9,0.5454545454545454
2023-08-22,Utilities,XLU.US,1,1,0,0.0,0.0,0,1,1.0
2023-08-23,Communication Services,XLC.US,8,3,5,0.3290000702691308,0.0,6,2,0.375
2023-08-23,Consumer Discretionary,XLY.US,1,0,1,11.11111111111111,11.11111111111111,1,1,0.0
2023-08-23,Healthcare,XLV.US,1,1,0,10.256410256410255,10.256410256410255,1,1,1.0
2023-08-23,Technology,XLK.US,6,2,4,3.7581699346405224,0.0,4,5,0.3333333333333333
2023-08-23,Utilities,XLU.US,3,1,2,-4.731826241134752,-6.382978723404255,1,2,0.3333333333333333
2023-08-24,Communication Services,XLC.US,1,1,0,1.1049723756906076,1.1049723756906076,1,1,1.0
2023-08-24,Consumer Discretionary,XLY.US,1,0,1,5.714285714285714,5.714285714285714,1,1,0.0
2023-08-24,Technology,XLK.US,54,41,13,11.843901635657861,8.166666666666666,33,4,0.7592592592592593
2023-08-24,Utilities,XLU.US,1,0,1,0.0,0.0,0,1,0.0
2023-08-25,Communication Services,XLC.US,2,1,1,11.455108359133128,11.455108359133128,2,2,0.5
2023-08-25,Consumer Discretionary,XLY.US,1,0,1,0.0,0.0,1,1,0.0
2023-08-25,Consumer Staples,XLP.US,12,5,7,-2.1761120590333434,0.0,11,1,0.4166666666666667
2023-08-25,Technology,XLK.US,40,22,18,5.034545871806367,1.994047619047619,21,6,0.55
2023-08-28,Consumer Staples,XLP.US,2,1,1,0.0,0.0,2,2,0.5
2023-08-28,Technology,XLK.US,9,5,4,0.0,0.0,7,7,0.5555555555555556
2023-08-29,Communication Services,XLC.US,2,2,0,-4.405502784146741,-4.405502784146741,2,2,1.0
2023-08-29,Consumer Discretionary,XLY.US,4,4,0,13.119226134690052,13.961038961038959,4,1,1.0
2023-08-29,Healthcare,XLV.US,1,1,0,0.847457627118644,0.847457627118644,1,1,1.0
2023-08-29,Technology,XLK.US,1,0,1,0.0,0.0,0,1,0.0
2023-08-30,Communication Services,XLC.US,1,1,0,0.0,0.0,1,1,1.0
2023-08-30,Consumer Discretionary,XLY.US,7,5,2,13.365715340310198,12.0,6,2,0.7142857142857143
2023-08-30,Consumer Staples,XLP.US,1,0,1,0.0,0.0,1,1,0.0
2023-08-30,Technology,XLK.US,7,1,6,0.0,0.0,3,7,0.14285714285714285
2023-08-31,Communication Services,XLC.US,5,0,5,0.0,0.0,2,3,0.0
2023-08-31,Consumer Discretionary,XLY.US,2,2,0,11.785714285714285,11.785714285714285,2,2,1.0
2023-08-31,Consumer Staples,XLP.US,2,1,1,0.423728813559322,0.423728813559322,2,1,0.5
2023-08-31,Technology,XLK.US,28,16,12,3.3935233598948082,0.0,17,3,0.5714285714285714
2023-09-01,Consumer Discretionary,XLY.US,12,10,2,4.241397458601499,3.8859600443951168,11,1,0.8333333333333334
2023-09-01,Consumer Staples,XLP.US,1,0,1,,,1,1,0.0
2023-09-01,Healthcare,XLV.US,1,0,1,0.0,0.0,1,1,0.0
2023-09-01,Technology,XLK.US,23,16,7,6.021144182751834,6.88836104513064,16,3,0.6956521739130435
2023-09-05,Communication Services,XLC.US,1,0,1,0.0,0.0,1,1,0.0
2023-09-05,Consumer Discretionary,XLY.US,1,1,0,0.0,0.0,1,1,1.0
2023-09-05,Consumer Staples,XLP.US,1,0,1,0.0,0.0,0,1,0.0
2023-09-05,Healthcare,XLV.US,2,1,1,0.0,0.0,2,2,0.5
2023-09-05,Industrials,XLI.US,2,1,1,0.0,0.0,1,2,0.5
2023-09-05,Technology,XLK.US,3,3,0,,,3,2,1.0
2023-09-06,Consumer Discretionary,XLY.US,1,0,1,0.0,0.0,1,1,0.0
2023-09-06,Healthcare,XLV.US,2,1,1,-10.571428571428571,-10.571428571428571,2,2,0.5
2023-09-06,Technology,XLK.US,32,18,14,5.692738036193607,2.857142857142857,24,5,0.5625
2023-09-06,Utilities,XLU.US,2,0,2,0.0,0.0,1,2,0.0
2023-09-07,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2023-09-07,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2023-09-07,Healthcare,XLV.US,1,0,1,0.0,0.0,1,1,0.0
2023-09-07,Industrials,XLI.US,1,1,0,1.8518518518518516,1.8518518518518516,1,1,1.0
2023-09-07,Technology,XLK.US,8,4,4,5.326186177529635,4.017857142857143,7,4,0.5
2023-09-08,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2023-09-08,Consumer Discretionary,XLY.US,1,0,1,0.0,0.0,0,1,0.0
2023-09-08,Consumer Staples,XLP.US,1,0,1,0.0,0.0,1,1,0.0
2023-09-08,Healthcare,XLV.US,1,1,0,7.954545454545454,7.954545454545454,1,1,1.0
2023-09-08,Technology,XLK.US,13,9,4,2.2261258392332546,0.0,11,5,0.6923076923076923
2023-09-11,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2023-09-11,Technology,XLK.US,3,3,0,,,3,3,1.0
2023-09-12,Communication Services,XLC.US,2,1,1,0.8385744234800839,0.8385744234800839,1,1,0.5
2023-09-12,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2023-09-12,Industrials,XLI.US,1,1,0,10.89866156787763,10.89866156787763,1,1,1.0
2023-09-12,Technology,XLK.US,5,4,1,3.6769702032859923,5.263157894736842,5,4,0.8
2023-09-13,Communication Services,XLC.US,3,1,2,3.0303030303030307,0.0,2,3,0.3333333333333333
2023-09-13,Consumer Discretionary,XLY.US,2,0,2,0.0,0.0,1,1,0.0
2023-09-13,Consumer Staples,XLP.US,1,0,1,0.0,0.0,0,1,0.0
2023-09-13,Healthcare,XLV.US,2,0,2,0.0,0.0,0,1,0.0
2023-09-13,Technology,XLK.US,10,6,4,3.7393256613139463,4.563618925831202,9,6,0.6
2023-09-14,Communication Services,XLC.US,1,0,1,0.0,0.0,1,1,0.0
2023-09-14,Technology,XLK.US,7,2,5,2.0105820105820102,0.0,2,6,0.2857142857142857
2023-09-15,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2023-09-15,Financials,XLF.US,1,0,1,0.0,0.0,1,1,0.0
2023-09-15,Healthcare,XLV.US,3,1,2,-4.978354978354978,0.0,2,3,0.3333333333333333
2023-09-15,Technology,XLK.US,17,9,8,4.213045699108368,2.5423728813559325,11,6,0.5294117647058824
2023-09-15,Utilities,XLU.US,1,1,0,-6.0606060606060606,-6.0606060606060606,1,1,1.0
2023-09-18,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2023-09-18,Consumer Discretionary,XLY.US,1,0,1,0.0,0.0,1,1,0.0
2023-09-18,Consumer Staples,XLP.US,1,0,1,0.0,0.0,1,1,0.0
2023-09-18,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2023-09-18,Technology,XLK.US,6,1,5,0.0,0.0,4,6,0.16666666666666666
2023-09-19,Consumer Discretionary,XLY.US,1,1,0,-8.547008547008547,-8.547008547008547,1,1,1.0
2023-09-19,Technology,XLK.US,10,2,8,1.6352349258583974,0.0,7,8,0.2
2023-09-19,Utilities,XLU.US,1,1,0,-6.8181818181818175,-6.8181818181818175,1,1,1.0
2023-09-20,Consumer Discretionary,XLY.US,3,1,2,0.0,0.0,3,2,0.3333333333333333
2023-09-20,Technology,XLK.US,7,0,7,0.0,0.0,1,7,0.0
2023-09-20,Utilities,XLU.US,1,1,0,-6.0606060606060606,-6.0606060606060606,1,1,1.0
2023-09-21,Communication Services,XLC.US,1,1,0,12.941176470588237,12.941176470588237,1,1,1.0
2023-09-21,Consumer Discretionary,XLY.US,4,2,2,1.550387596899225,0.0,2,3,0.5
2023-09-21,Healthcare,XLV.US,2,0,2,0.0,0.0,1,2,0.0
2023-09-21,Technology,XLK.US,21,13,8,3.06247742725681,0.0,13,6,0.6190476190476191
2023-09-21,Utilities,XLU.US,2,1,1,2.8312788906009247,2.8312788906009247,1,2,0.5
2023-09-22,Communication Services,XLC.US,4,2,2,4.494786048184106,0.0,4,4,0.5
2023-09-22,Consumer Discretionary,XLY.US,2,0,2,0.0,0.0,1,2,0.0
2023-09-22,Consumer Staples,XLP.US,2,1,1,12.962962962962962,12.962962962962962,1,2,0.5
2023-09-22,Technology,XLK.US,14,5,9,3.1129188803067147,0.0,7,6,0.35714285714285715
2023-09-25,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2023-09-25,Consumer Discretionary,XLY.US,1,0,1,0.0,0.0,1,1,0.0
2023-09-25,Healthcare,XLV.US,1,0,1,0.0,0.0,0,1,0.0
2023-09-25,Technology,XLK.US,2,1,1,0.0,0.0,1,2,0.5
2023-09-26,Communication Services,XLC.US,1,1,0,16.153846153846153,16.153846153846153,1,1,1.0
2023-09-26,Consumer Discretionary,XLY.US,3,1,2,0.0,0.0,3,2,0.3333333333333333
2023-09-26,Consumer Staples,XLP.US,2,1,1,14.29632815860478,14.29632815860478,2,1,0.5
2023-09-26,Technology,XLK.US,4,1,3,0.0,0.0,2,4,0.25
2023-09-27,Communication Services,XLC.US,1,1,0,1.3333333333333335,1.3333333333333335,1,1,1.0
2023-09-27,Consumer Discretionary,XLY.US,4,1,3,-1.25,0.0,3,2,0.25
2023-09-27,Consumer Staples,XLP.US,9,5,4,2.383606508009887,0.15360983102918588,8,1,0.5555555555555556
2023-09-27,Industrials,XLI.US,4,3,1,1.1955896955017846,0.864461833751661,3,2,0.75
2023-09-27,Technology,XLK.US,2,1,1,0.0,0.0,1,2,0.5
2023-09-28,Communication Services,XLC.US,7,3,4,-1.14987689245115,0.0,5,3,0.42857142857142855
2023-09-28,Consumer Discretionary,XLY.US,4,1,3,6.481481481481481,0.0,4,3,0.25
2023-09-28,Consumer Staples,XLP.US,1,1,0,10.81081081081081,10.81081081081081,1,1,1.0
2023-09-28,Industrials,XLI.US,3,2,1,2.727448709955168,2.912621359223301,3,1,0.6666666666666666
2023-09-28,Technology,XLK.US,15,8,7,-1.1852589301579142,0.0,11,4,0.5333333333333333
2023-09-29,Consumer Discretionary,XLY.US,2,0,2,0.0,0.0,2,1,0.0
2023-09-29,Consumer Staples,XLP.US,1,1,0,3.1746031746031744,3.1746031746031744,1,1,1.0
2023-09-29,Healthcare,XLV.US,4,3,1,-17.044389547894767,-18.150975402883798,4,3,0.75
2023-09-29,Technology,XLK.US,9,2,7,6.258707767328456,0.0,4,6,0.2222222222222222
2023-10-02,Consumer Discretionary,XLY.US,2,1,1,0.0,0.0,2,2,0.5
2023-10-02,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2023-10-02,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2023-10-02,Industrials,XLI.US,2,1,1,,,1,2,0.5
2023-10-02,Technology,XLK.US,8,3,5,0.0,0.0,6,6,0.375
2023-10-03,Communication Services,XLC.US,1,1,0,-0.6756756756756757,-0.6756756756756757,1,1,1.0
2023-10-03,Consumer Discretionary,XLY.US,3,3,0,-5.25947503784739,-4.905660377358491,3,2,1.0
2023-10-03,Consumer Staples,XLP.US,1,1,0,-3.6585365853658534,-3.6585365853658534,1,1,1.0
2023-10-03,Technology,XLK.US,3,2,1,3.980099502487562,0.0,2,3,0.6666666666666666
2023-10-04,Communication Services,XLC.US,4,3,1,-0.43741551476038887,0.6578947368421052,4,3,0.75
2023-10-04,Consumer Staples,XLP.US,1,1,0,-9.595959595959595,-9.595959595959595,1,1,1.0
2023-10-04,Healthcare,XLV.US,1,0,1,0.0,0.0,1,1,0.0
2023-10-04,Industrials,XLI.US,1,0,1,0.0,0.0,0,1,0.0
2023-10-04,Technology,XLK.US,7,2,5,4.0740740740740735,0.0,1,3,0.2857142857142857
2023-10-05,Consumer Discretionary,XLY.US,3,3,0,0.7447040276980242,0.28169014084507044,2,2,1.0
2023-10-05,Consumer Staples,XLP.US,6,4,2,-0.6882602275662416,1.4705882352941175,4,3,0.6666666666666666
2023-10-05,Healthcare,XLV.US,1,1,0,-7.4074074074074066,-7.4074074074074066,1,1,1.0
2023-10-05,Technology,XLK.US,5,1,4,-5.294117647058824,0.0,2,5,0.2
2023-10-05,Utilities,XLU.US,1,1,0,-12.676056338028168,-12.676056338028168,1,1,1.0
2023-10-06,Communication Services,XLC.US,3,0,3,0.0,0.0,1,2,0.0
2023-10-06,Financials,XLF.US,1,0,1,0.0,0.0,0,1,0.0
2023-10-06,Technology,XLK.US,2,2,0,0.5102040816326531,0.5102040816326531,1,2,1.0
2023-10-06,Utilities,XLU.US,1,1,0,0.0,0.0,0,1,1.0
2023-10-09,Communication Services,XLC.US,2,0,2,0.0,0.0,1,1,0.0
2023-10-09,Consumer Discretionary,XLY.US,3,2,1,,,3,2,0.6666666666666666
2023-10-09,Consumer Staples,XLP.US,2,2,0,,,2,1,1.0
2023-10-09,Financials,XLF.US,1,1,0,,,1,1,1.0
2023-10-09,Healthcare,XLV.US,2,2,0,,,2,2,1.0
2023-10-09,Industrials,XLI.US,2,1,1,0.0,0.0,1,1,0.5
2023-10-09,Technology,XLK.US,4,2,2,0.0,0.0,2,3,0.5
2023-10-10,Communication Services,XLC.US,2,1,1,1.7241379310344827,1.7241379310344827,2,1,0.5
2023-10-10,Consumer Discretionary,XLY.US,3,2,1,-4.240102171136654,-4.444444444444445,2,3,0.6666666666666666
2023-10-10,Consumer Staples,XLP.US,1,1,0,-19.35483870967742,-19.35483870967742,1,1,1.0
2023-10-10,Healthcare,XLV.US,1,1,0,-6.451612903225806,-6.451612903225806,1,1,1.0
2023-10-10,Technology,XLK.US,8,7,1,-0.038464583017601583,3.508771929824561,2,8,0.875
2023-10-10,Utilities,XLU.US,1,0,1,0.0,0.0,0,1,0.0
2023-10-11,Communication Services,XLC.US,3,2,1,0.0,0.0,1,2,0.6666666666666666
2023-10-11,Consumer Discretionary,XLY.US,4,0,4,-0.4807692307692308,0.0,3,3,0.0
2023-10-11,Consumer Staples,XLP.US,9,5,4,-8.56223991261197,-9.523809523809524,5,4,0.5555555555555556
2023-10-11,Healthcare,XLV.US,3,2,1,-1.6401321545333152,0.0,1,3,0.6666666666666666
2023-10-11,Technology,XLK.US,10,5,5,-3.490122161939054,-4.878048780487805,4,6,0.5
2023-10-12,Communication Services,XLC.US,1,0,1,-8.0,-8.0,1,1,0.0
2023-10-12,Consumer Discretionary,XLY.US,3,3,0,-6.456228956228956,-7.5,2,3,1.0
